filename_mel,prob_ai_mel,prob_human_mel,true_label_mel,pred_label_mel,base_filename,filename_lyrics,prob_ai_lyrics,prob_human_lyrics,true_label_lyrics,pred_label_lyrics,filename_mfcc,prob_ai_mfcc,prob_human_mfcc,true_label_mfcc,pred_label_mfcc,filename_plp,prob_ai_plp,prob_human_plp,true_label_plp,pred_label_plp,filename_cqt,prob_ai_cqt,prob_human_cqt,true_label_cqt,pred_label_cqt,filename_chrm,prob_ai_chrm,prob_human_chrm,true_label_chrm,pred_label_chrm,weighted_prob_ai,weighted_prob_human,final_pred_label
S1043RN_segment_2-Mel_Spectrogram.png,1.0,4.998076952311692e-10,0,0,S1043RN_segment_2,,,,,,S1043RN_segment_2-MFCC.png,1.0,9.234718767459071e-09,0,0,,,,,,S1043RN_segment_2-CQT.png,1.0,7.620605257940837e-10,0,0,S1043RN_segment_2-Chromagram.png,0.9996894598007202,0.0003105797222815,0,0,0.9999283368770893,7.16747043394739e-05,0
H16356N-Mel_Spectrogram.png,4.623325160213465e-12,1.0,1,1,H16356N,H16356N_lyrics.txt,0.0584862641990184,0.9415137767791748,1.0,1.0,H16356N-MFCC.png,1.1872765270926067e-10,1.0,1,1,,,,,,H16356N-CQT.png,3.5666456767169405e-15,1.0,1,1,H16356N-Chromagram.png,1.8734874984716043e-08,1.0,1,1,0.013761477257375618,0.9862385357127469,1
S3002RN_segment_1-Mel_Spectrogram.png,1.0,1.301230095895889e-10,0,0,S3002RN_segment_1,,,,,,S3002RN_segment_1-MFCC.png,1.0,5.824438425051233e-14,0,0,,,,,,S3002RN_segment_1-CQT.png,1.0,2.5880964038549337e-10,0,0,S3002RN_segment_1-Chromagram.png,0.999993085861206,6.87001011101529e-06,0,0,0.999998404429509,1.5854867252875795e-06,0
S770RN_segment_1-Mel_Spectrogram.png,1.0,8.982692248447195e-14,0,0,S770RN_segment_1,,,,,,S770RN_segment_1-MFCC.png,1.0,5.899170583446857e-13,0,0,,,,,,S770RN_segment_1-CQT.png,0.9999233484268188,7.668717444175854e-05,0,0,S770RN_segment_1-Chromagram.png,0.998801589012146,0.0011984617449343,0,0,0.9997057547936072,0.00029426513540440263,0
U552RN_segment_1-Mel_Spectrogram.png,1.0,1.6878900055417034e-08,0,0,U552RN_segment_1,,,,,,U552RN_segment_1-MFCC.png,1.0,4.882299453612404e-09,0,0,,,,,,U552RN_segment_1-CQT.png,0.998002588748932,0.0019973875023424,0,0,U552RN_segment_1-Chromagram.png,0.999382734298706,0.0006172000430524,0,0,0.9993966130109933,0.0006033726768217679,0
S2669RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.7051807188472878e-10,0,0,S2669RN_segment_2_shifted,,,,,,S2669RN_segment_2_shifted-MFCC.png,1.0,1.2328249315504693e-12,0,0,,,,,,S2669RN_segment_2_shifted-CQT.png,1.0,1.08692104205943e-08,0,0,S2669RN_segment_2_shifted-Chromagram.png,0.8142744302749634,0.1857255846261978,0,0,0.9571402531403761,0.04285975285938426,0
S4089RN_segment_1_shifted-Mel_Spectrogram.png,1.0,1.4457388064492704e-10,0,0,S4089RN_segment_1_shifted,,,,,,S4089RN_segment_1_shifted-MFCC.png,1.0,9.256177524247979e-17,0,0,,,,,,S4089RN_segment_1_shifted-CQT.png,0.982425570487976,0.0175744481384754,0,0,S4089RN_segment_1_shifted-Chromagram.png,0.9999964237213136,3.630234232332441e-06,0,0,0.9959435371252205,0.004056479668955308,0
H12826N-Mel_Spectrogram.png,8.233012362135472e-12,1.0,1,1,H12826N,,,,,,H12826N-MFCC.png,1.7500987783306978e-17,1.0,1,1,,,,,,H12826N-CQT.png,7.747073595965048e-07,0.9999992847442628,1,1,H12826N-Chromagram.png,4.074199466685968e-08,1.0,1,1,1.881831534532342e-07,0.9999998349409837,1
H13190N-Mel_Spectrogram.png,5.440265127276689e-09,1.0,1,1,H13190N,,,,,,H13190N-MFCC.png,1.9046143506784574e-07,0.9999997615814208,1,1,,,,,,H13190N-CQT.png,2.3348034616788027e-10,1.0,1,1,H13190N-Chromagram.png,9.156931213283316e-09,1.0,1,1,4.779358464546135e-08,0.999999944980328,1
U165RN_segment_1_shifted-Mel_Spectrogram.png,1.0,2.04935159982749e-19,0,0,U165RN_segment_1_shifted,,,,,,U165RN_segment_1_shifted-MFCC.png,1.0,2.6985111194199884e-12,0,0,,,,,,U165RN_segment_1_shifted-CQT.png,0.9999997615814208,2.16799691088454e-07,0,0,U165RN_segment_1_shifted-Chromagram.png,1.0,4.6837498324237e-09,0,0,0.9999999449803277,5.111218602283162e-08,0
S4735RN_segment_2_shifted-Mel_Spectrogram.png,1.0,4.093076613730818e-17,0,0,S4735RN_segment_2_shifted,,,,,,S4735RN_segment_2_shifted-MFCC.png,1.0,1.6866861685116422e-08,0,0,,,,,,S4735RN_segment_2_shifted-CQT.png,1.0,1.8007119351182155e-08,0,0,S4735RN_segment_2_shifted-Chromagram.png,0.9999974966049194,2.508630586817162e-06,0,0,0.9999994222934429,5.869625925941618e-07,0
S1900RN_segment_2_stretched-Mel_Spectrogram.png,1.0,1.2343259245432223e-16,0,0,S1900RN_segment_2_stretched,,,,,,S1900RN_segment_2_stretched-MFCC.png,1.0,1.3316213610407195e-20,0,0,,,,,,S1900RN_segment_2_stretched-CQT.png,1.0,5.783771898915102e-12,0,0,S1900RN_segment_2_stretched-Chromagram.png,0.9999995231628418,5.296692506817635e-07,0,0,0.9999998899606557,1.2223270029651982e-07,0
S1152RN_segment_2_shifted-Mel_Spectrogram.png,1.0,5.607607267421599e-09,0,0,S1152RN_segment_2_shifted,,,,,,S1152RN_segment_2_shifted-MFCC.png,1.0,1.9713724112201602e-15,0,0,,,,,,S1152RN_segment_2_shifted-CQT.png,1.0,5.9112149841666906e-08,0,0,S1152RN_segment_2_shifted-Chromagram.png,0.9999935626983644,6.478242539742496e-06,0,0,0.9999985144688532,1.5103457310566376e-06,0
U1442RN_segment_1-Mel_Spectrogram.png,1.0,3.085895095011892e-09,0,0,U1442RN_segment_1,,,,,,U1442RN_segment_1-MFCC.png,1.0,2.857135861233928e-08,0,0,,,,,,U1442RN_segment_1-CQT.png,0.9663804173469543,0.0336196422576904,0,0,U1442RN_segment_1-Chromagram.png,0.7669734954833984,0.2330264598131179,0,0,0.9384662875762351,0.06153372340539085,0
H22239N-Mel_Spectrogram.png,0.0001314560358878,0.9998685121536256,1,1,H22239N,,,,,,H22239N-MFCC.png,0.0018335424829274,0.9981665015220642,1,1,,,,,,H22239N-CQT.png,9.390115351948223e-09,1.0,1,1,H22239N-Chromagram.png,0.0029114612843841,0.997088611125946,1,1,0.0011354510473716736,0.9988645681968102,1
S1827RN_segment_1-Mel_Spectrogram.png,1.0,8.650511909269713e-17,0,0,S1827RN_segment_1,,,,,,S1827RN_segment_1-MFCC.png,1.0,1.2649693575603194e-12,0,0,,,,,,S1827RN_segment_1-CQT.png,0.9999995231628418,4.799578050551645e-07,0,0,S1827RN_segment_1-Chromagram.png,0.999825656414032,0.0001743430766509,0,0,0.9999596568254323,4.0343777474086125e-05,0
H20092N-Mel_Spectrogram.png,3.216435118247318e-08,1.0,1,1,H20092N,,,,,,H20092N-MFCC.png,1.1105911426056991e-06,0.999998927116394,1,1,,,,,,H20092N-CQT.png,0.0014365236274898,0.9985634684562684,1,1,H20092N-Chromagram.png,0.4237036406993866,0.5762963891029358,1,1,0.09810953487780474,0.9018904887712919,1
S2516RN_segment_2_stretched-Mel_Spectrogram.png,1.0,1.742295543949446e-13,0,0,S2516RN_segment_2_stretched,,,,,,S2516RN_segment_2_stretched-MFCC.png,1.0,8.859529324482627e-19,0,0,,,,,,S2516RN_segment_2_stretched-CQT.png,0.9999641180038452,3.58311808668077e-05,0,0,S2516RN_segment_2_stretched-Chromagram.png,0.9997592568397522,0.0002407038846286,0,0,0.9999361634254456,6.381578439870336e-05,0
H20806N-Mel_Spectrogram.png,0.0031975219026207,0.9968024492263794,1,1,H20806N,,,,,,H20806N-MFCC.png,1.8005837318924025e-06,0.9999982118606568,1,1,,,,,,H20806N-CQT.png,0.9998968839645386,0.0001030882558552,1,0,H20806N-Chromagram.png,0.3515265882015228,0.6484734416007996,1,1,0.3128512235276817,0.6871487709274963,1
S5363RN_segment_2-Mel_Spectrogram.png,1.0,3.492597649892154e-13,0,0,S5363RN_segment_2,,,,,,S5363RN_segment_2-MFCC.png,1.0,1.752216671454046e-13,0,0,,,,,,S5363RN_segment_2-CQT.png,1.0,5.08111608343853e-10,0,0,S5363RN_segment_2-Chromagram.png,0.9999964237213136,3.5561270124162547e-06,0,0,0.9999991747049185,8.207620995982966e-07,0
S3191RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.2937822471345561e-12,0,0,S3191RN_segment_2_shifted,,,,,,S3191RN_segment_2_shifted-MFCC.png,1.0,1.6440073044229897e-12,0,0,,,,,,S3191RN_segment_2_shifted-CQT.png,0.9999998807907104,8.473466550640296e-08,0,0,S3191RN_segment_2_shifted-Chromagram.png,0.9742719531059264,0.0257280450314283,0,0,0.9940627308992237,0.00593726071602989,0
S3221RN_segment_2-Mel_Spectrogram.png,0.9999995231628418,4.691043216098479e-07,0,0,S3221RN_segment_2,,,,,,S3221RN_segment_2-MFCC.png,1.0,1.0670471083256447e-16,0,0,,,,,,S3221RN_segment_2-CQT.png,0.9999997615814208,2.0277994394746202e-07,0,0,S3221RN_segment_2-Chromagram.png,0.9975717663764954,0.0024282548110932,0,0,0.9994394366557781,0.0005605576300306309,0
S4649RN_segment_2-Mel_Spectrogram.png,1.0,1.2696236138701016e-14,0,0,S4649RN_segment_2,,,,,,S4649RN_segment_2-MFCC.png,0.9999998807907104,1.5009690912393125e-07,0,0,,,,,,S4649RN_segment_2-CQT.png,1.0,4.935944913396067e-19,0,0,S4649RN_segment_2-Chromagram.png,0.9999977350234984,2.311658818143769e-06,0,0,0.999999449803279,5.680974794299635e-07,0
H1458N-Mel_Spectrogram.png,2.516503911920154e-07,0.9999997615814208,1,1,H1458N,H1458N_lyrics.txt,0.0114115644246339,0.9885884523391724,1.0,1.0,H1458N-MFCC.png,0.6239835023880005,0.3760164678096771,1,0,,,,,,H1458N-CQT.png,0.9999988079071044,1.1492078328956268e-06,1,0,H1458N-Chromagram.png,0.3234725594520569,0.6765274405479431,1,1,0.34635363962009325,0.6536463546105137,1
S5247RN_segment_2-Mel_Spectrogram.png,1.0,2.440678139193492e-13,0,0,S5247RN_segment_2,,,,,,S5247RN_segment_2-MFCC.png,1.0,1.2546782469113917e-15,0,0,,,,,,S5247RN_segment_2-CQT.png,0.9999935626983644,6.38963592791697e-06,0,0,S5247RN_segment_2-Chromagram.png,0.999692678451538,0.0003073229163419,0,0,0.9999275941115158,7.23952044453451e-05,0
S4109RN_segment_2-Mel_Spectrogram.png,0.9999610185623168,3.894176916219294e-05,0,0,S4109RN_segment_2,,,,,,S4109RN_segment_2-MFCC.png,0.9999899864196776,1.0069830750580875e-05,0,0,,,,,,S4109RN_segment_2-CQT.png,1.0,4.8856852591372395e-11,0,0,S4109RN_segment_2-Chromagram.png,0.0779919326305389,0.9220080375671388,0,1,0.7872146024153782,0.2127853914936067,0
U478RN_segment_1-Mel_Spectrogram.png,0.0104393018409609,0.9895607233047484,0,1,U478RN_segment_1,,,,,,U478RN_segment_1-MFCC.png,0.1535848826169967,0.8464151620864868,0,1,,,,,,U478RN_segment_1-CQT.png,0.9999982118606568,1.7868968598122592e-06,0,0,U478RN_segment_1-Chromagram.png,0.9997585415840148,0.0002414055634289,0,0,0.5001370858114499,0.49986291975840924,0
S2197RN_segment_1-Mel_Spectrogram.png,1.0,4.6467485415035975e-10,0,0,S2197RN_segment_1,,,,,,S2197RN_segment_1-MFCC.png,1.0,4.8586797779526236e-11,0,0,,,,,,S2197RN_segment_1-CQT.png,0.7229412794113159,0.2770587503910064,0,0,S2197RN_segment_1-Chromagram.png,0.9998553991317748,0.0001445213129045,0,0,0.9360300027407131,0.0639699859320148,0
S4514RN_segment_1-Mel_Spectrogram.png,1.0,6.113320536371616e-16,0,0,S4514RN_segment_1,,,,,,S4514RN_segment_1-MFCC.png,1.0,3.687122011688781e-18,0,0,,,,,,S4514RN_segment_1-CQT.png,0.9931702613830566,0.0068297684192657,0,0,S4514RN_segment_1-Chromagram.png,0.9999921321868896,7.902862307673786e-06,0,0,0.9984220908238337,0.0015779241419017365,0
H11170N-Mel_Spectrogram.png,5.515152223800611e-10,1.0,1,1,H11170N,,,,,,H11170N-MFCC.png,9.51823776046412e-12,1.0,1,1,,,,,,H11170N-CQT.png,4.943816467317673e-10,1.0,1,1,H11170N-Chromagram.png,2.6963865806806098e-08,1.0,1,1,6.50841215103194e-09,1.0,1
H16888N-Mel_Spectrogram.png,3.300343820455964e-08,1.0,1,1,H16888N,,,,,,H16888N-MFCC.png,4.104870740193056e-15,1.0,1,1,,,,,,H16888N-CQT.png,9.676401901970164e-10,1.0,1,1,H16888N-Chromagram.png,8.162292175484255e-08,0.9999998807907104,1,1,2.9214265459074574e-08,0.9999999724901639,1
U931RN_segment_1_shifted-Mel_Spectrogram.png,1.0,3.7040823186451627e-10,0,0,U931RN_segment_1_shifted,,,,,,U931RN_segment_1_shifted-MFCC.png,1.0,1.6579319297646557e-12,0,0,,,,,,U931RN_segment_1_shifted-CQT.png,0.9999949932098388,5.053525910625467e-06,0,0,U931RN_segment_1_shifted-Chromagram.png,0.999974489212036,2.5458923119003884e-05,0,0,0.999992957481971,7.041448745816254e-06,0
S3400RN_segment_1_stretched-Mel_Spectrogram.png,1.0,1.9744386247494417e-12,0,0,S3400RN_segment_1_stretched,,,,,,S3400RN_segment_1_stretched-MFCC.png,1.0,6.610911817972465e-11,0,0,,,,,,S3400RN_segment_1_stretched-CQT.png,1.0,1.808657217050591e-11,0,0,S3400RN_segment_1_stretched-Chromagram.png,0.9999992847442628,7.001634685366298e-07,0,0,0.9999998349409837,1.6159622234118762e-07,0
S2846RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.3069090546048926e-17,0,0,S2846RN_segment_2_shifted,,,,,,S2846RN_segment_2_shifted-MFCC.png,1.0,4.8542968755782574e-08,0,0,,,,,,S2846RN_segment_2_shifted-CQT.png,1.0,3.517849567202802e-09,0,0,S2846RN_segment_2_shifted-Chromagram.png,0.9999929666519164,7.031035693216836e-06,0,0,0.999998376919673,1.6345607334362876e-06,0
S1130RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.772628976937085e-08,0,0,S1130RN_segment_2_shifted,,,,,,S1130RN_segment_2_shifted-MFCC.png,0.9999998807907104,1.501564668160427e-07,0,0,,,,,,S1130RN_segment_2_shifted-CQT.png,0.348255306482315,0.6517447233200073,0,1,S1130RN_segment_2_shifted-Chromagram.png,0.9999631643295288,3.6817047657677904e-05,0,0,0.8495888503698202,0.15041116480596575,0
S1318RN_segment_2-Mel_Spectrogram.png,1.0,1.2650073859515193e-13,0,0,S1318RN_segment_2,,,,,,S1318RN_segment_2-MFCC.png,1.0,1.875461765055153e-11,0,0,,,,,,S1318RN_segment_2-CQT.png,0.9999449253082277,5.504500586539507e-05,0,0,S1318RN_segment_2-Chromagram.png,0.947860836982727,0.0521392039954662,0,0,0.9879551759132973,0.012044826696981892,0
S1007RN_segment_2-Mel_Spectrogram.png,1.0,9.261711189645359e-12,0,0,S1007RN_segment_2,,,,,,S1007RN_segment_2-MFCC.png,1.0,3.08728838663546e-14,0,0,,,,,,S1007RN_segment_2-CQT.png,1.0,5.5484102425227337e-17,0,0,S1007RN_segment_2-Chromagram.png,0.9999508857727052,4.905480091110803e-05,0,0,0.9999886659475473,1.1320341528688766e-05,0
H15052N-Mel_Spectrogram.png,5.48943106682548e-13,1.0,1,1,H15052N,,,,,,H15052N-MFCC.png,2.981196669735176e-12,1.0,1,1,,,,,,H15052N-CQT.png,3.2992563542277864e-11,1.0,1,1,H15052N-Chromagram.png,1.6109683542708808e-07,0.9999998807907104,1,1,3.718466333340977e-08,0.9999999724901639,1
S4272RN_segment_2-Mel_Spectrogram.png,1.0,1.0309767396624123e-14,0,0,S4272RN_segment_2,,,,,,S4272RN_segment_2-MFCC.png,1.0,2.77396239312111e-08,0,0,,,,,,S4272RN_segment_2-CQT.png,0.9999539852142334,4.5995704567758366e-05,0,0,S4272RN_segment_2-Chromagram.png,0.7195934057235718,0.2804065644741058,0,0,0.9352801671394934,0.06471982798114874,0
S1708RN_segment_1-Mel_Spectrogram.png,1.0,7.525651109230315e-13,0,0,S1708RN_segment_1,,,,,,S1708RN_segment_1-MFCC.png,1.0,1.4587498418407174e-13,0,0,,,,,,S1708RN_segment_1-CQT.png,0.1559280753135681,0.8440719246864319,0,1,S1708RN_segment_1-Chromagram.png,0.9790874719619752,0.0209125876426696,0,0,0.800388203217433,0.19961181053775018,0
S1119RN_segment_1-Mel_Spectrogram.png,1.0,5.6455941210484264e-18,0,0,S1119RN_segment_1,,,,,,S1119RN_segment_1-MFCC.png,1.0,2.5199878295190103e-10,0,0,,,,,,S1119RN_segment_1-CQT.png,1.0,4.125637817537804e-16,0,0,S1119RN_segment_1-Chromagram.png,0.9999988079071044,1.1801407708844636e-06,0,0,0.9999997249016394,2.723983315586554e-07,0
S4536RN_segment_1-Mel_Spectrogram.png,1.0,7.359462702877934e-15,0,0,S4536RN_segment_1,,,,,,S4536RN_segment_1-MFCC.png,0.9999908208847046,9.132338163908573e-06,0,0,,,,,,S4536RN_segment_1-CQT.png,0.9999526739120485,4.736505070468411e-05,0,0,S4536RN_segment_1-Chromagram.png,0.9999997615814208,2.346955341181456e-07,0,0,0.9999869053180402,1.3092019479813102e-05,0
H23173N-Mel_Spectrogram.png,1.4464498576671758e-07,0.9999998807907104,1,1,H23173N,,,,,,H23173N-MFCC.png,8.316113166983996e-07,0.9999991655349731,1,1,,,,,,H23173N-CQT.png,0.5382466912269592,0.4617533385753631,1,0,H23173N-Chromagram.png,0.956421434879303,0.0435785315930843,1,0,0.3449236501332831,0.655076356174854,1
S918RN_segment_1-Mel_Spectrogram.png,0.9999998807907104,6.11722867915887e-08,0,0,S918RN_segment_1,,,,,,S918RN_segment_1-MFCC.png,1.0,1.0582809585255035e-12,0,0,,,,,,S918RN_segment_1-CQT.png,1.0,2.504713769724276e-08,0,0,S918RN_segment_1-Chromagram.png,0.9992376565933228,0.0007624021964147,0,0,0.9998240379186777,0.00017596357099840005,0
H5466N-Mel_Spectrogram.png,3.138664661831401e-14,1.0,1,1,H5466N,,,,,,H5466N-MFCC.png,1.0952081255788391e-11,1.0,1,1,,,,,,H5466N-CQT.png,4.470785341936789e-08,1.0,1,1,H5466N-Chromagram.png,3.7619150816681213e-07,0.9999996423721312,1,1,9.713315896529952e-08,0.9999999174704918,1
S1522RN_segment_1_shifted-Mel_Spectrogram.png,1.0,1.0550097462314054e-09,0,0,S1522RN_segment_1_shifted,,,,,,S1522RN_segment_1_shifted-MFCC.png,1.0,1.7728664022942375e-11,0,0,,,,,,S1522RN_segment_1_shifted-CQT.png,1.0,8.371318221955804e-11,0,0,S1522RN_segment_1_shifted-Chromagram.png,0.9999492168426514,5.078516187495552e-05,0,0,0.9999882808098426,1.172000076841463e-05,0
H22583N-Mel_Spectrogram.png,2.907127189259902e-15,1.0,1,1,H22583N,,,,,,H22583N-MFCC.png,9.677699530641348e-09,1.0,1,1,,,,,,H22583N-CQT.png,2.796375513824034e-15,1.0,1,1,H22583N-Chromagram.png,1.261124094042998e-09,1.0,1,1,2.524345453206795e-09,1.0,1
H4547N-Mel_Spectrogram.png,1.5932981511923574e-07,0.9999998807907104,1,1,H4547N,,,,,,H4547N-MFCC.png,1.9966075342381373e-05,0.999980092048645,1,1,,,,,,H4547N-CQT.png,1.1162171881240468e-11,1.0,1,1,H4547N-Chromagram.png,2.777277359200525e-07,0.9999997615814208,1,1,4.720673998607452e-06,0.9999953141579262,1
H20362N-Mel_Spectrogram.png,6.662382929789601e-07,0.9999992847442628,1,1,H20362N,H20362N_lyrics.txt,0.0176259595900774,0.98237407207489,1.0,1.0,H20362N-MFCC.png,2.2613965811046913e-08,1.0,1,1,,,,,,H20362N-CQT.png,9.496379061602056e-05,0.999904990196228,1,1,H20362N-Chromagram.png,0.2979581356048584,0.7020418643951416,1,1,0.05674505113775306,0.9432549406500423,1
H306N-Mel_Spectrogram.png,9.702164788905066e-06,0.9999903440475464,1,1,H306N,H306N_lyrics.txt,0.0017667311476543,0.998233199119568,1.0,1.0,H306N-MFCC.png,3.133017456580234e-11,1.0,1,1,,,,,,H306N-CQT.png,2.722921124131972e-07,0.9999997615814208,1,1,H306N-Chromagram.png,0.6218989491462708,0.3781010508537292,1,0,0.11016490574464192,0.8898350947043474,1
U642RN_segment_2-Mel_Spectrogram.png,0.9999998807907104,7.270945445725374e-08,0,0,U642RN_segment_2,,,,,,U642RN_segment_2-MFCC.png,0.9999995231628418,4.335697383339721e-07,0,0,,,,,,U642RN_segment_2-CQT.png,0.999998927116394,1.07902212675981e-06,0,0,U642RN_segment_2-Chromagram.png,0.9999994039535522,6.161944838822819e-07,0,0,0.9999994681431696,5.136305280582467e-07,0
S1128RN_segment_2-Mel_Spectrogram.png,1.0,3.052917077125961e-13,0,0,S1128RN_segment_2,,,,,,S1128RN_segment_2-MFCC.png,1.0,1.905474692961984e-12,0,0,,,,,,S1128RN_segment_2-CQT.png,1.0,1.2937784524269524e-14,0,0,S1128RN_segment_2-Chromagram.png,1.0,6.793920981351675e-09,0,0,1.0,1.5683645652552563e-09,0
