filename_mel,prob_ai_mel,prob_human_mel,true_label_mel,pred_label_mel,base_filename,filename_lyrics,prob_ai_lyrics,prob_human_lyrics,true_label_lyrics,pred_label_lyrics,filename_mfcc,prob_ai_mfcc,prob_human_mfcc,true_label_mfcc,pred_label_mfcc,filename_plp,prob_ai_plp,prob_human_plp,true_label_plp,pred_label_plp,filename_cqt,prob_ai_cqt,prob_human_cqt,true_label_cqt,pred_label_cqt,filename_chrm,prob_ai_chrm,prob_human_chrm,true_label_chrm,pred_label_chrm,weighted_prob_ai,weighted_prob_human,final_pred_label
U552RN_segment_1-Mel_Spectrogram.png,1.0,1.6878900055417034e-08,0,0,U552RN_segment_1,,,,,,U552RN_segment_1-MFCC.png,1.0,4.882299453612404e-09,0,0,U552RN_segment_1_plp.png,0.6939308643341064,0.3060691952705383,0,0,U552RN_segment_1-CQT.png,0.998002588748932,0.0019973875023424,0,0,U552RN_segment_1-Chromagram.png,0.999382734298706,0.0006172000430524,0,0,0.999667098124822,0.00033290798394024565,0
S2669RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.7051807188472878e-10,0,0,S2669RN_segment_2_shifted,,,,,,S2669RN_segment_2_shifted-MFCC.png,1.0,1.2328249315504693e-12,0,0,S2669RN_segment_2_shifted_plp.png,0.9908972382545472,0.0091027347370982,0,0,S2669RN_segment_2_shifted-CQT.png,1.0,1.08692104205943e-08,0,0,S2669RN_segment_2_shifted-Chromagram.png,0.8142744302749634,0.1857255846261978,0,0,1.0,1.8972050476852645e-09,0
S4089RN_segment_1_shifted-Mel_Spectrogram.png,1.0,1.4457388064492704e-10,0,0,S4089RN_segment_1_shifted,,,,,,S4089RN_segment_1_shifted-MFCC.png,1.0,9.256177524247979e-17,0,0,S4089RN_segment_1_shifted_plp.png,0.9346073865890504,0.0653926357626915,0,0,S4089RN_segment_1_shifted-CQT.png,0.982425570487976,0.0175744481384754,0,0,S4089RN_segment_1_shifted-Chromagram.png,0.9999964237213136,3.630234232332441e-06,0,0,0.9970709284146627,0.0029290747620328715,0
H12826N-Mel_Spectrogram.png,8.233012362135472e-12,1.0,1,1,H12826N,,,,,,H12826N-MFCC.png,1.7500987783306978e-17,1.0,1,1,H12826N_plp.png,0.0191880613565444,0.9808119535446168,1,1,H12826N-CQT.png,7.747073595965048e-07,0.9999992847442628,1,1,H12826N-Chromagram.png,4.074199466685968e-08,1.0,1,1,1.2912200977809888e-07,0.9999998807907106,1
H13190N-Mel_Spectrogram.png,5.440265127276689e-09,1.0,1,1,H13190N,,,,,,H13190N-MFCC.png,1.9046143506784574e-07,0.9999997615814208,1,1,H13190N_plp.png,0.1520160287618637,0.8479838967323303,1,1,H13190N-CQT.png,2.3348034616788027e-10,1.0,1,1,H13190N-Chromagram.png,9.156931213283316e-09,1.0,1,1,6.624619097728158e-08,0.9999999205271404,1
U165RN_segment_1_shifted-Mel_Spectrogram.png,1.0,2.04935159982749e-19,0,0,U165RN_segment_1_shifted,,,,,,U165RN_segment_1_shifted-MFCC.png,1.0,2.6985111194199884e-12,0,0,U165RN_segment_1_shifted_plp.png,0.8426417112350464,0.1573582738637924,0,0,U165RN_segment_1_shifted-CQT.png,0.9999997615814208,2.16799691088454e-07,0,0,U165RN_segment_1_shifted-Chromagram.png,1.0,4.6837498324237e-09,0,0,0.9999999602635701,3.613418135188461e-08,0
S4735RN_segment_2_shifted-Mel_Spectrogram.png,1.0,4.093076613730818e-17,0,0,S4735RN_segment_2_shifted,,,,,,S4735RN_segment_2_shifted-MFCC.png,1.0,1.6866861685116422e-08,0,0,S4735RN_segment_2_shifted_plp.png,0.9873530864715576,0.0126469135284423,0,0,S4735RN_segment_2_shifted-CQT.png,1.0,1.8007119351182155e-08,0,0,S4735RN_segment_2_shifted-Chromagram.png,0.9999974966049194,2.508630586817162e-06,0,0,1.0,8.623473807367884e-09,0
S1900RN_segment_2_stretched-Mel_Spectrogram.png,1.0,1.2343259245432223e-16,0,0,S1900RN_segment_2_stretched,,,,,,S1900RN_segment_2_stretched-MFCC.png,1.0,1.3316213610407195e-20,0,0,S1900RN_segment_2_stretched_plp.png,0.9667388796806335,0.0332611538469791,0,0,S1900RN_segment_2_stretched-CQT.png,1.0,5.783771898915102e-12,0,0,S1900RN_segment_2_stretched-Chromagram.png,0.9999995231628418,5.296692506817635e-07,0,0,1.0,9.64023703887482e-13,0
S1152RN_segment_2_shifted-Mel_Spectrogram.png,1.0,5.607607267421599e-09,0,0,S1152RN_segment_2_shifted,,,,,,S1152RN_segment_2_shifted-MFCC.png,1.0,1.9713724112201602e-15,0,0,S1152RN_segment_2_shifted_plp.png,0.985524356365204,0.0144755812361836,0,0,S1152RN_segment_2_shifted-CQT.png,1.0,5.9112149841666906e-08,0,0,S1152RN_segment_2_shifted-Chromagram.png,0.9999935626983644,6.478242539742496e-06,0,0,1.0,1.265582926444609e-08,0
U1442RN_segment_1-Mel_Spectrogram.png,1.0,3.085895095011892e-09,0,0,U1442RN_segment_1,,,,,,U1442RN_segment_1-MFCC.png,1.0,2.857135861233928e-08,0,0,U1442RN_segment_1_plp.png,0.8567498326301575,0.1432501971721649,0,0,U1442RN_segment_1-CQT.png,0.9663804173469543,0.0336196422576904,0,0,U1442RN_segment_1-Chromagram.png,0.7669734954833984,0.2330264598131179,0,0,0.9943967362244925,0.0056032847763488195,0
H22239N-Mel_Spectrogram.png,0.0001314560358878,0.9998685121536256,1,1,H22239N,,,,,,H22239N-MFCC.png,0.0018335424829274,0.9981665015220642,1,1,H22239N_plp.png,0.1693028658628463,0.8306971192359924,1,1,H22239N-CQT.png,9.390115351948223e-09,1.0,1,1,H22239N-Chromagram.png,0.0029114612843841,0.997088611125946,1,1,0.0006769104106055921,0.999323089917501,1
S1827RN_segment_1-Mel_Spectrogram.png,1.0,8.650511909269713e-17,0,0,S1827RN_segment_1,,,,,,S1827RN_segment_1-MFCC.png,1.0,1.2649693575603194e-12,0,0,S1827RN_segment_1_plp.png,0.9270848035812378,0.0729152113199234,0,0,S1827RN_segment_1-CQT.png,0.9999995231628418,4.799578050551645e-07,0,0,S1827RN_segment_1-Chromagram.png,0.999825656414032,0.0001743430766509,0,0,0.9999999205271404,7.999338920889917e-08,0
H20092N-Mel_Spectrogram.png,3.216435118247318e-08,1.0,1,1,H20092N,,,,,,H20092N-MFCC.png,1.1105911426056991e-06,0.999998927116394,1,1,H20092N_plp.png,0.0982838422060012,0.90171617269516,1,1,H20092N-CQT.png,0.0014365236274898,0.9985634684562684,1,1,H20092N-Chromagram.png,0.4237036406993866,0.5762963891029358,1,1,0.00023980688380475978,0.9997602204481761,1
S2516RN_segment_2_stretched-Mel_Spectrogram.png,1.0,1.742295543949446e-13,0,0,S2516RN_segment_2_stretched,,,,,,S2516RN_segment_2_stretched-MFCC.png,1.0,8.859529324482627e-19,0,0,S2516RN_segment_2_stretched_plp.png,0.9871084094047546,0.0128915943205356,0,0,S2516RN_segment_2_stretched-CQT.png,0.9999641180038452,3.58311808668077e-05,0,0,S2516RN_segment_2_stretched-Chromagram.png,0.9997592568397522,0.0002407038846286,0,0,0.9999940196673076,5.971863564916357e-06,0
H20806N-Mel_Spectrogram.png,0.0031975219026207,0.9968024492263794,1,1,H20806N,,,,,,H20806N-MFCC.png,1.8005837318924025e-06,0.9999982118606568,1,1,H20806N_plp.png,0.0777118653059005,0.9222881197929382,1,1,H20806N-CQT.png,0.9998968839645386,0.0001030882558552,1,0,H20806N-Chromagram.png,0.3515265882015228,0.6484734416007996,1,1,0.1682488418066441,0.8317511432760513,1
S5363RN_segment_2-Mel_Spectrogram.png,1.0,3.492597649892154e-13,0,0,S5363RN_segment_2,,,,,,S5363RN_segment_2-MFCC.png,1.0,1.752216671454046e-13,0,0,S5363RN_segment_2_plp.png,0.6011993885040283,0.398800641298294,0,0,S5363RN_segment_2-CQT.png,1.0,5.08111608343853e-10,0,0,S5363RN_segment_2-Chromagram.png,0.9999964237213136,3.5561270124162547e-06,0,0,1.0,8.491830516218525e-11,0
S3191RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.2937822471345561e-12,0,0,S3191RN_segment_2_shifted,,,,,,S3191RN_segment_2_shifted-MFCC.png,1.0,1.6440073044229897e-12,0,0,S3191RN_segment_2_shifted_plp.png,0.814956545829773,0.185043454170227,0,0,S3191RN_segment_2_shifted-CQT.png,0.9999998807907104,8.473466550640296e-08,0,0,S3191RN_segment_2_shifted-Chromagram.png,0.9742719531059264,0.0257280450314283,0,0,0.9999999801317851,1.4123639144625537e-08,0
S3221RN_segment_2-Mel_Spectrogram.png,0.9999995231628418,4.691043216098479e-07,0,0,S3221RN_segment_2,,,,,,S3221RN_segment_2-MFCC.png,1.0,1.0670471083256447e-16,0,0,S3221RN_segment_2_plp.png,0.809819221496582,0.1901807487010955,0,0,S3221RN_segment_2-CQT.png,0.9999997615814208,2.0277994394746202e-07,0,0,S3221RN_segment_2-Chromagram.png,0.9975717663764954,0.0024282548110932,0,0,0.9999997218449912,2.6834881816506924e-07,0
S4649RN_segment_2-Mel_Spectrogram.png,1.0,1.2696236138701016e-14,0,0,S4649RN_segment_2,,,,,,S4649RN_segment_2-MFCC.png,0.9999998807907104,1.5009690912393125e-07,0,0,S4649RN_segment_2_plp.png,0.8982972502708435,0.1017027422785759,0,0,S4649RN_segment_2-CQT.png,1.0,4.935944913396067e-19,0,0,S4649RN_segment_2-Chromagram.png,0.9999977350234984,2.311658818143769e-06,0,0,0.9999999602635703,5.003230938951076e-08,0
H1458N-Mel_Spectrogram.png,2.516503911920154e-07,0.9999997615814208,1,1,H1458N,H1458N_lyrics.txt,0.0114115644246339,0.9885884523391724,1.0,1.0,H1458N-MFCC.png,0.6239835023880005,0.3760164678096771,1,0,H1458N_plp.png,0.7984532117843628,0.2015467882156372,1,0,H1458N-CQT.png,0.9999988079071044,1.1492078328956268e-06,1,0,H1458N-Chromagram.png,0.3234725594520569,0.6765274405479431,1,1,0.22936128253328142,0.7706387178928139,1
S5247RN_segment_2-Mel_Spectrogram.png,1.0,2.440678139193492e-13,0,0,S5247RN_segment_2,,,,,,S5247RN_segment_2-MFCC.png,1.0,1.2546782469113917e-15,0,0,S5247RN_segment_2_plp.png,0.9270600080490112,0.0729399695992469,0,0,S5247RN_segment_2-CQT.png,0.9999935626983644,6.38963592791697e-06,0,0,S5247RN_segment_2-Chromagram.png,0.999692678451538,0.0003073229163419,0,0,0.9999989271163942,1.0649394437716282e-06,0
S4109RN_segment_2-Mel_Spectrogram.png,0.9999610185623168,3.894176916219294e-05,0,0,S4109RN_segment_2,,,,,,S4109RN_segment_2-MFCC.png,0.9999899864196776,1.0069830750580875e-05,0,0,S4109RN_segment_2_plp.png,0.3869583010673523,0.6130416989326477,0,1,S4109RN_segment_2-CQT.png,1.0,4.8856852591372395e-11,0,0,S4109RN_segment_2-Chromagram.png,0.0779919326305389,0.9220080375671388,0,1,0.9999771714210511,2.2827502974098864e-05,0
U478RN_segment_1-Mel_Spectrogram.png,0.0104393018409609,0.9895607233047484,0,1,U478RN_segment_1,,,,,,U478RN_segment_1-MFCC.png,0.1535848826169967,0.8464151620864868,0,1,U478RN_segment_1_plp.png,0.0223356038331985,0.9776644110679626,0,1,U478RN_segment_1-CQT.png,0.9999982118606568,1.7868968598122592e-06,0,0,U478RN_segment_1-Chromagram.png,0.9997585415840148,0.0002414055634289,0,0,0.22308098043625552,0.7769190468306799,1
S2197RN_segment_1-Mel_Spectrogram.png,1.0,4.6467485415035975e-10,0,0,S2197RN_segment_1,,,,,,S2197RN_segment_1-MFCC.png,1.0,4.8586797779526236e-11,0,0,S2197RN_segment_1_plp.png,0.9062318205833436,0.0937681794166565,0,0,S2197RN_segment_1-CQT.png,0.7229412794113159,0.2770587503910064,0,0,S2197RN_segment_1-Chromagram.png,0.9998553991317748,0.0001445213129045,0,0,0.9538235465685526,0.0461764586470341,0
S4514RN_segment_1-Mel_Spectrogram.png,1.0,6.113320536371616e-16,0,0,S4514RN_segment_1,,,,,,S4514RN_segment_1-MFCC.png,1.0,3.687122011688781e-18,0,0,S4514RN_segment_1_plp.png,0.7899743318557739,0.2100256979465484,0,0,S4514RN_segment_1-CQT.png,0.9931702613830566,0.0068297684192657,0,0,S4514RN_segment_1-Chromagram.png,0.9999921321868896,7.902862307673786e-06,0,0,0.9988617102305094,0.0011382947365445903,0
H11170N-Mel_Spectrogram.png,5.515152223800611e-10,1.0,1,1,H11170N,,,,,,H11170N-MFCC.png,9.51823776046412e-12,1.0,1,1,H11170N_plp.png,0.076539970934391,0.923460066318512,1,1,H11170N-CQT.png,4.943816467317673e-10,1.0,1,1,H11170N-Chromagram.png,2.6963865806806098e-08,1.0,1,1,3.6132729823214654e-10,1.0,1
H16888N-Mel_Spectrogram.png,3.300343820455964e-08,1.0,1,1,H16888N,,,,,,H16888N-MFCC.png,4.104870740193056e-15,1.0,1,1,H16888N_plp.png,0.132123976945877,0.8678760528564453,1,1,H16888N-CQT.png,9.676401901970164e-10,1.0,1,1,H16888N-Chromagram.png,8.162292175484255e-08,0.9999998807907104,1,1,1.6662993835602905e-08,1.0,1
U931RN_segment_1_shifted-Mel_Spectrogram.png,1.0,3.7040823186451627e-10,0,0,U931RN_segment_1_shifted,,,,,,U931RN_segment_1_shifted-MFCC.png,1.0,1.6579319297646557e-12,0,0,U931RN_segment_1_shifted_plp.png,0.9667823314666748,0.0332176573574543,0,0,U931RN_segment_1_shifted-CQT.png,0.9999949932098388,5.053525910625467e-06,0,0,U931RN_segment_1_shifted-Chromagram.png,0.999974489212036,2.5458923119003884e-05,0,0,0.9999991655349731,8.424400751974868e-07,0
S3400RN_segment_1_stretched-Mel_Spectrogram.png,1.0,1.9744386247494417e-12,0,0,S3400RN_segment_1_stretched,,,,,,S3400RN_segment_1_stretched-MFCC.png,1.0,6.610911817972465e-11,0,0,S3400RN_segment_1_stretched_plp.png,0.9561854004859924,0.0438145399093627,0,0,S3400RN_segment_1_stretched-CQT.png,1.0,1.808657217050591e-11,0,0,S3400RN_segment_1_stretched-Chromagram.png,0.9999992847442628,7.001634685366298e-07,0,0,1.0,2.6038020734033922e-11,0
S2846RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.3069090546048926e-17,0,0,S2846RN_segment_2_shifted,,,,,,S2846RN_segment_2_shifted-MFCC.png,1.0,4.8542968755782574e-08,0,0,S2846RN_segment_2_shifted_plp.png,0.8824985027313232,0.1175015121698379,0,0,S2846RN_segment_2_shifted-CQT.png,1.0,3.517849567202802e-09,0,0,S2846RN_segment_2_shifted-Chromagram.png,0.9999929666519164,7.031035693216836e-06,0,0,1.0,1.6767297852995873e-08,0
S1130RN_segment_2_shifted-Mel_Spectrogram.png,1.0,1.772628976937085e-08,0,0,S1130RN_segment_2_shifted,,,,,,S1130RN_segment_2_shifted-MFCC.png,0.9999998807907104,1.501564668160427e-07,0,0,S1130RN_segment_2_shifted_plp.png,0.9342601895332336,0.0657398700714111,0,0,S1130RN_segment_2_shifted-CQT.png,0.348255306482315,0.6517447233200073,0,1,S1130RN_segment_2_shifted-Chromagram.png,0.9999631643295288,3.6817047657677904e-05,0,0,0.8913758446772895,0.10862417946863503,0
S1318RN_segment_2-Mel_Spectrogram.png,1.0,1.2650073859515193e-13,0,0,S1318RN_segment_2,,,,,,S1318RN_segment_2-MFCC.png,1.0,1.875461765055153e-11,0,0,S1318RN_segment_2_plp.png,0.9460899829864502,0.0539100542664527,0,0,S1318RN_segment_2-CQT.png,0.9999449253082277,5.504500586539507e-05,0,0,S1318RN_segment_2-Chromagram.png,0.947860836982727,0.0521392039954662,0,0,0.9999908208847046,9.174173959022098e-06,0
S1007RN_segment_2-Mel_Spectrogram.png,1.0,9.261711189645359e-12,0,0,S1007RN_segment_2,,,,,,S1007RN_segment_2-MFCC.png,1.0,3.08728838663546e-14,0,0,S1007RN_segment_2_plp.png,0.6729668378829956,0.3270332217216491,0,0,S1007RN_segment_2-CQT.png,1.0,5.5484102425227337e-17,0,0,S1007RN_segment_2-Chromagram.png,0.9999508857727052,4.905480091110803e-05,0,0,1.0,4.641155803461869e-12,0
H15052N-Mel_Spectrogram.png,5.48943106682548e-13,1.0,1,1,H15052N,,,,,,H15052N-MFCC.png,2.981196669735176e-12,1.0,1,1,H15052N_plp.png,0.130717396736145,0.8692825436592102,1,1,H15052N-CQT.png,3.2992563542277864e-11,1.0,1,1,H15052N-Chromagram.png,1.6109683542708808e-07,0.9999998807907104,1,1,6.766964366965977e-12,1.0,1
S4272RN_segment_2-Mel_Spectrogram.png,1.0,1.0309767396624123e-14,0,0,S4272RN_segment_2,,,,,,S4272RN_segment_2-MFCC.png,1.0,2.77396239312111e-08,0,0,S4272RN_segment_2_plp.png,0.8659356832504272,0.1340643763542175,0,0,S4272RN_segment_2-CQT.png,0.9999539852142334,4.5995704567758366e-05,0,0,S4272RN_segment_2-Chromagram.png,0.7195934057235718,0.2804065644741058,0,0,0.9999923308690389,7.675197307758348e-06,0
S1708RN_segment_1-Mel_Spectrogram.png,1.0,7.525651109230315e-13,0,0,S1708RN_segment_1,,,,,,S1708RN_segment_1-MFCC.png,1.0,1.4587498418407174e-13,0,0,S1708RN_segment_1_plp.png,0.7473295331001282,0.2526704370975494,0,0,S1708RN_segment_1-CQT.png,0.1559280753135681,0.8440719246864319,0,1,S1708RN_segment_1-Chromagram.png,0.9790874719619752,0.0209125876426696,0,0,0.8593213458855947,0.14067865411483024,0
S1119RN_segment_1-Mel_Spectrogram.png,1.0,5.6455941210484264e-18,0,0,S1119RN_segment_1,,,,,,S1119RN_segment_1-MFCC.png,1.0,2.5199878295190103e-10,0,0,S1119RN_segment_1_plp.png,0.9194194078445436,0.0805806294083595,0,0,S1119RN_segment_1-CQT.png,1.0,4.125637817537804e-16,0,0,S1119RN_segment_1-Chromagram.png,0.9999988079071044,1.1801407708844636e-06,0,0,1.0,8.39996659007277e-11,0
S4536RN_segment_1-Mel_Spectrogram.png,1.0,7.359462702877934e-15,0,0,S4536RN_segment_1,,,,,,S4536RN_segment_1-MFCC.png,0.9999908208847046,9.132338163908573e-06,0,0,S4536RN_segment_1_plp.png,0.7956501245498657,0.2043498456478119,0,0,S4536RN_segment_1-CQT.png,0.9999526739120485,4.736505070468411e-05,0,0,S4536RN_segment_1-Chromagram.png,0.9999997615814208,2.346955341181456e-07,0,0,0.9999890526135765,1.0938287842429941e-05,0
H23173N-Mel_Spectrogram.png,1.4464498576671758e-07,0.9999998807907104,1,1,H23173N,,,,,,H23173N-MFCC.png,8.316113166983996e-07,0.9999991655349731,1,1,H23173N_plp.png,0.5700145959854126,0.4299854040145874,1,0,H23173N-CQT.png,0.5382466912269592,0.4617533385753631,1,0,H23173N-Chromagram.png,0.956421434879303,0.0435785315930843,1,0,0.089708131397425,0.9102918853362404,1
